product_id,product_name,price,vendor,product_type,tags,availability,number_of_variants,image_url,product_url
1075604652,Dép Nam Biti's Nomad Màu Xám Đậm BEM005900XAD,250000,Biti's,Dép Thông Dụng,"new,kho:online,Dép nam,NAM,26AU,Nomad,Dép,spnoibat,Giày dép nam",Available,7,https://cdn.hstatic.net/products/1000230642/bem005900xad__3__3e911391624c427fa3da9c7ff59196b3.jpg,https://bitis.com.vn/products/dep-nam-biti-s-nomad-mau-xam-dam-bem005900xad
1075604445,Giày Thể Thao Bé Trai Biti's Basic Màu Đen Full BSB010700DEF,585000,Biti's,Giày Thể Thao,"BÉ TRAI,Giày trẻ em,TRẺ EM,kho:online,new,BASIC,Giày,spnoibat,Giày dép trẻ em",Available,8,https://cdn.hstatic.net/products/1000230642/bsb010700def__1__d54661a1bab9462f83935ebfd1b454fe.jpg,https://bitis.com.vn/products/giay-the-thao-be-trai-biti-s-basic-mau-den-full-bsb010700def
1075603741,Giày Thể Thao Nữ Biti's Hunter Street Màu Xám HSW015800XAM,735000,HUNTER,Giày Thể Thao,"newhunter,NỮ,Giày nữ,kho:online,Huntersneakernu,Hunter,new,BST New,Huntersneaker,26AU,Giày,spnoibat,Street,Hunter Street,Giày dép nữ,Giày dép Hunter,Hunter H",Available,5,https://cdn.hstatic.net/products/1000230642/hsw015800xam__3__90a8dfb690f24a6b8ad689821e9cd368.jpg,https://bitis.com.vn/products/giay-the-thao-nu-biti-s-hunter-mau-xam-hsw015800xam
1075603459,Giày Thể Thao Nữ Biti's Hunter Street Màu Đen HSW015800DEN,735000,HUNTER,Giày Thể Thao,"Giày nữ,Huntersneakernu,kho:online,NỮ,newhunter,Huntersneaker,new,BST New,Hunter,26AU,Giày,Street,spnoibat,Hunter Street,Giày dép nữ,Giày dép Hunter,Hunter H",Available,5,https://cdn.hstatic.net/products/1000230642/hsw015800den__4__2850cff90167446297ce8fafb3d8499a.jpg,https://bitis.com.vn/products/giay-the-thao-nu-biti-s-hunter-mau-den-hsw015800den
1075603006,Balo Thời Trang Nam Nữ Biti's Màu Kem BBBW01900KEM,575000,Biti's,Balo,"NỮ,Phụ kiện nữ,kho:online,26AU,new,Phụ kiện nam,NAM,Outline,Phụ kiện,spnoibat",Available,1,https://cdn.hstatic.net/products/1000230642/bbbw01900kem__5__181f5e29d07446efafc201f7e3a9885b.jpg,https://bitis.com.vn/products/balo-thoi-trang-nam-nu-biti-s-mau-kem-bbbw01900kem
1075598895,Balo Thời Trang Nam Nữ Biti's Màu Đen BBBW01900DEN,575000,Biti's,Balo,"new,26AU,Phụ kiện nam,kho:online,Outline,NAM,NỮ,Phụ kiện nữ,Phụ kiện,spnoibat",Available,1,https://cdn.hstatic.net/products/1000230642/bbbw01900den__2__d5191e9da7eb432788294165733463b3.jpg,https://bitis.com.vn/products/balo-nam-biti-s-mau-den-bbbw01900den
1075598780,Balo Teen Nam Nữ Biti's Helio Màu Xám Lợt BBBB02400XAL,575000,Helio,Balo,"Balo,Phukienteen,Helio,Phụ kiện nữ,kho:online,NỮ,Phụ kiện,spnoibat,26AU,new,Helio bucket bag",Available,1,https://cdn.hstatic.net/products/1000230642/bbbb02400xal__3__ac692cd23079407588da840f3405837e.jpg,https://bitis.com.vn/products/balo-teen-nam-nu-biti-s-helio-mau-xam-lot-bbbb02400xal
1075598747,Balo Teen Nam Nữ Biti's Helio Màu Đen BBBB02400DEN,575000,Helio,Balo,"Balo,Helio,NỮ,Phụ kiện nữ,kho:online,Phukienteen,Phụ kiện,spnoibat,26AU,new,Helio bucket bag",Available,1,https://cdn.hstatic.net/products/1000230642/bbbb02400den__2__14162a60e11c485b863ac7f472f25bb8.jpg,https://bitis.com.vn/products/balo-teen-nam-nu-biti-s-helio-mau-den-bbbb02400den
1075598736,Giày Sandal Bé Trai Biti's Màu Xám BEB002201XAM,330000,Biti's,Sandal Thông Dụng,"kho:online,BÉ TRAI,TRẺ EM,Sandal,Sandal trẻ em,Giày dép trẻ em",Available,8,https://cdn.hstatic.net/products/1000230642/beb002201xam_3aa0373f1c8e4478a0173be726b39a44.jpg,https://bitis.com.vn/products/giay-sandal-be-trai-biti-s-mau-xam-beb002201xam
1075595817,Giày Thể Thao Biti's Hunter Street Nam Màu Xanh Nhớt HSM015800XNH,765000,HUNTER,Giày Thể Thao,"Hunter,Huntersneakernam,BST New,Huntersneaker,new,NAM,kho:online,Giày nam,26AU,Giày,spnoibat,Street,Hunter Street Nam,Hunter Street,Giày dép nam,Giày dép Hunter,Hunter H",Available,6,https://cdn.hstatic.net/products/1000230642/hsm015800xnh__7__f63c7269ea8e48e9a210b718700edcfe.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-nam-mau-xanh-nhot-hsm015800xnh
1075595752,Giày Thể Thao Biti's Hunter Street Nam Màu Trắng HSM015800TRG,765000,HUNTER,Giày Thể Thao,"NAM,kho:online,Hunter,BST New,Huntersneakernam,new,Giày nam,26AU,Huntersneaker,Giày,spnoibat,Street,Hunter Street Nam,Hunter Street,Giày dép nam,Giày dép Hunter,Hunter H",Available,6,https://cdn.hstatic.net/products/1000230642/hsm015800trg__4__e169cb15b9a74f9dbde61cd8aff71d71.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-nam-mau-trang-hsm015800trg
1075595574,Giày Thể Thao Biti's Hunter Street Nam Màu Đen HSM015800DEN,765000,HUNTER,Giày Thể Thao,"Huntersneakernam,Giày nam,Huntersneaker,new,NAM,BST New,26AU,kho:online,Hunter,Giày,spnoibat,Street,Hunter Street Nam,Hunter Street,Giày dép nam,Giày dép Hunter,Hunter H",Available,6,https://cdn.hstatic.net/products/1000230642/hsm015800den__6__f86e474f4a994da5b2360318f86e9373.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-nam-mau-den-hsm015800den
1075505356,Dép Eva Bé Gái Biti's Thanh Long Màu Vàng BEG008100VAG,260000,Biti's,Dép Thông Dụng,"kho:online,26AU,new,Giày dép,TRẺ EM,best seller,Thanh long,Dép,spnoibat,BÉ GÁI,Giày dép trẻ em",Available,8,https://cdn.hstatic.net/products/1000230642/beg008100vag__5__4e2c3a2d12a44c598dee314adca1d487.jpg,https://bitis.com.vn/products/dep-eva-be-gai-biti-s-thanh-long-mau-vang-beg008100vag
1075505314,Dép Eva Bé Gái Biti's Lovely Màu Kem BEG008500KEM,190000,Biti's,Dép Thông Dụng,"new,Giày dép,Lovely,TRẺ EM,kho:online,26AU,Dép,spnoibat,BÉ GÁI,Giày dép trẻ em",Available,8,https://cdn.hstatic.net/products/1000230642/beg008500kem__2__4158d3c7c1e64501a79ebccb5a32a3d9.jpg,https://bitis.com.vn/products/dep-eva-be-gai-biti-s-lovely-mau-kem-beg008500kem
1075505273,Giày Mocasin Nam Biti's Stone Màu Đen BMM002677DEN,735000,Biti's,Giày Tây,"Stone,NAM,kho:online,new,26AU,Giày nam,Giày,spnoibat,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/bmm002677den__2__0d509bb90dcb4995803068bedd727218.jpg,https://bitis.com.vn/products/giay-mocasin-nam-biti-s-stone-mau-den-bmm002677den
1075505218,Giày Mocasin Nam Biti's Stone Màu Nâu Đậm BMM002677NAD,735000,Biti's,Giày Tây,"26AU,kho:online,NAM,Stone,new,Giày nam,Giày,spnoibat,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/bmm002677nad__2__fe9a0093832a419abb7f80f9d7ea63ad.jpg,https://bitis.com.vn/products/giay-mocasin-nam-biti-s-stone-mau-nau-dam-bmm002677nad
1075504744,Giày Sandal Nữ Biti's Sandy Màu Kem BPW007800KEM,405000,Biti's,Sandal Thông Dụng,"kho:online,SANDY,new,26AU,NỮ,Sandalnu,spnoibat,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/bpw007800kem__2__a523915c21f546e9801843c32739c1f6.jpg,https://bitis.com.vn/products/giay-sandal-nu-biti-s-sandy-mau-kem-bpw007800kem
1075502237,Giày Sandal Nữ Biti's Sandy Màu Đen BPW007800DEN,405000,Biti's,Sandal Thông Dụng,"NỮ,kho:online,new,26AU,SANDY,Sandalnu,spnoibat,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/bpw007800def__2__1d8897934290495ebbc042ddc805cc88.jpg,https://bitis.com.vn/products/giay-sandal-nu-biti-s-sandy-mau-den-bpw007800den
1075501342,Giày Thể Thao Nam Biti's Hunter Còn Gì Dùng Đó Màu Đỏ HSM012601DOO,1035000,HUNTER,Giày Thể Thao,"newhunter,Hunter,BST New,new,Congidungdo,Huntersneaker,kho:online,26AU,NAM,Huntersneakernam,Giày nam,Giày,spnoibat,Hunter Street Nam,Hunter Street,Giày dép nam,Giày dép Hunter",Available,6,https://cdn.hstatic.net/products/1000230642/hsm012601doo__6__b49879826d334d73985a54b36c464ef9.jpg,https://bitis.com.vn/products/giay-the-thao-nam-biti-s-hunter-con-gi-dung-do-mau-do-hsm012601doo
1075501172,Giày Thể Thao Nam Biti's Hunter Còn Gì Dùng Đó Màu Xanh Lá HSM012602XLC,1035000,HUNTER,Giày Thể Thao,"Huntersneakernam,newhunter,26AU,kho:online,Hunter,Congidungdo,new,NAM,Huntersneaker,BST New,Giày nam,Giày,spnoibat,Hunter Street Nam,Hunter Street,Giày dép nam,Giày dép Hunter",Available,6,https://cdn.hstatic.net/products/1000230642/hsm012602xlc__6__3404b095316f41c9878c27d13dcee549.jpg,https://bitis.com.vn/products/giay-the-thao-nam-biti-s-hunter-con-gi-dung-do-mau-xanh-la-hsm012602xlc
1075501055,Giày Thể Thao Nam Biti's Hunter Verse Màu Xám HSM014500XAM,850000,HUNTER,Giày Thể Thao,"BST New,Hunter,kho:online,NAM,new,Huntersneaker,Huntersneakernam,HunterVerse,newhunter,26AU,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter",Available,7,https://cdn.hstatic.net/products/1000230642/hsm014500xam__2__bb26be0c1f8547aabe9af82606b8d585.jpg,https://bitis.com.vn/products/giay-the-thao-nam-biti-s-hunter-verse-mau-xam-hsm014500xam
1075500367,Balo Biti's Hunter Label Màu Xám HBBM02000XAM,820000,HUNTER,Balo,"Label,Hunter,balohunter,Phụ kiện,Balo,BST New,kho:online,newhunter,26AU,new,Phukien,Phụ kiện nam,NAM,Phụ kiện nữ,NỮ,spnoibat,Phụ kiện Hunter",Available,1,https://cdn.hstatic.net/products/1000230642/hbbm02000xam__2__3cd2ec769fe14b95816478656dd809eb.jpg,https://bitis.com.vn/products/balo-biti-s-hunter-label-mau-xam-hbbm02000xam
1075500114,Balo Biti's Hunter Label Màu Đen HBBM02000DEN,820000,HUNTER,Balo,"kho:online,Phukien,newhunter,26AU,Hunter,Balo,Phụ kiện,balohunter,BST New,new,Label,Phụ kiện nam,Phụ kiện nữ,NỮ,NAM,spnoibat,Phụ kiện Hunter",Available,1,https://cdn.hstatic.net/products/1000230642/hbbm02000den__3__1db4007da23e4e4a85e028899bca4cf5.jpg,https://bitis.com.vn/products/balo-biti-s-hunter-label-mau-den-hbbm02000den
1075499908,Balo Biti's Hunter Summit Màu Xám HBBM01900XAM,775000,HUNTER,Balo,"SUMMIT,balohunter,kho:online,26AU,newhunter,Hunter,Phukien,Balo,new,Phụ kiện,BST New,NỮ,Phụ kiện nam,Phụ kiện nữ,NAM,spnoibat,Phụ kiện Hunter",Available,1,https://cdn.hstatic.net/products/1000230642/hbbm01900xam__4__f8b0f2fc7f9748338708e212472afad0.jpg,https://bitis.com.vn/products/balo-biti-s-hunter-summit-mau-xam-hbbm01900xam
1075499594,Balo Biti's Hunter Summit Màu Rêu HBBM01900REU,775000,HUNTER,Balo,"balohunter,Phụ kiện,Hunter,newhunter,26AU,kho:online,new,Balo,SUMMIT,Phukien,BST New,Phụ kiện nữ,NAM,NỮ,Phụ kiện nam,spnoibat,Phụ kiện Hunter",Available,1,https://cdn.hstatic.net/products/1000230642/hbbm01900reu__2__1bde8ddb042e4988a211cb03d70a5a7e.jpg,https://bitis.com.vn/products/balo-biti-s-hunter-summit-mau-reu-hbbm01900reu
1075498980,Balo Biti's Hunter Summit Màu Đen HBBM01900DEN,775000,HUNTER,Balo,"new,BST New,Phukien,kho:online,Phụ kiện,newhunter,balohunter,26AU,SUMMIT,Balo,Hunter,Phụ kiện nữ,NỮ,NAM,Phụ kiện nam,spnoibat,Phụ kiện Hunter",Available,1,https://cdn.hstatic.net/products/1000230642/hbbm01900den__2__ae5cdc3dd45b4dd683dc0a35f2a42bf5.jpg,https://bitis.com.vn/products/balo-biti-s-hunter-summit-mau-den-hbbm01900den
1075497888,Giày Thể Thao Nam Biti's Hunter Verse Màu Xanh Nhớt HSM014500XNH,850000,HUNTER,Giày Thể Thao,"BST New,26AU,new,NAM,HunterVerse,kho:online,newhunter,Hunter,Huntersneaker,Huntersneakernam,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter",Available,7,https://cdn.hstatic.net/products/1000230642/hsm014500xnh__2__879ad764a14141998fdbb557dc8a452e.jpg,https://bitis.com.vn/products/giay-the-thao-nam-biti-s-hunter-verse-mau-xanh-nhot-hsm014500xnh
1075493777,Giày Thể Thao Nam Biti's Hunter Verse Màu Đen HSM014500DEN,850000,HUNTER,Giày Thể Thao,"new,Hunter,newhunter,NAM,Huntersneaker,BST New,kho:online,26AU,Huntersneakernam,HunterVerse,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter",Available,7,https://cdn.hstatic.net/products/1000230642/hsm014500den__2__ead9de0f0fed4d83a9daada7ef2182d2.jpg,https://bitis.com.vn/products/giay-the-thao-nam-biti-s-hunter-verse-mau-den-hsm014500den
1075492754,Giày Thể Thao Nam Biti's Hunter Còn Gì Dùng Đó Màu Xanh Dương HSM012600XDD,1035000,HUNTER,Giày Thể Thao,"newhunter,NAM,26AU,Congidungdo,kho:online,new,BST New,Hunter,Huntersneaker,Huntersneakernam,Giày nam,Giày,spnoibat,Hunter Street Nam,Hunter Street,Giày dép nam,Giày dép Hunter",Available,6,https://cdn.hstatic.net/products/1000230642/hsm012600xdd__1__11152d1ada15425f967a63032d1de953.jpg,https://bitis.com.vn/products/giay-the-thao-nam-biti-s-hunter-con-gi-dung-do-mau-xanh-duong-hsm012600xdd
1075491552,Giày Thể Thao Nam Biti's Hunter Còn Gì Dùng Đó Màu Nâu Đậm HSM012600NAD,1035000,HUNTER,Giày Thể Thao,"new,Congidungdo,Huntersneakernam,BST New,Huntersneaker,kho:online,Hunter,26AU,newhunter,NAM,Giày nam,Giày,spnoibat,Hunter Street Nam,Hunter Street,Giày dép nam,Giày dép Hunter",Available,6,https://cdn.hstatic.net/products/1000230642/hsm012600nad__15__6ee84a96e7db4e48a16a1b0c49e05285.jpg,https://bitis.com.vn/products/giay-the-thao-nam-biti-s-hunter-con-gi-dung-do-mau-nau-dam-hsm012600nad
1075489455,Giày Thể Thao Nam Biti's Hunter Còn Gì Dùng Đó Màu Nâu HSM012600NAU,1035000,HUNTER,Giày Thể Thao,"Hunter,Huntersneaker,NAM,newhunter,kho:online,Congidungdo,Huntersneakernam,26AU,new,BST New,Giày nam,Giày,spnoibat,Hunter Street Nam,Hunter Street,Giày dép nam,Giày dép Hunter",Available,6,https://cdn.hstatic.net/products/1000230642/hsm012600nau__2__bad58b5ea1694361b3a2cedfc954afa0.jpg,https://bitis.com.vn/products/giay-the-thao-nam-biti-s-hunter-con-gi-dung-do-mau-nau-hsm012600nau
1075487347,Giày Sandal Bé Trai Biti's Dino Màu Xanh Nhớt BTB002200XNH,295000,Biti's,Sandal Thông Dụng,"26AU,kho:online,new,Dino,BÉ TRAI,spnoibat,TRẺ EM,Giày dép trẻ em",Available,6,https://cdn.hstatic.net/products/1000230642/btb002200xnh__7__26dcfe974f2b4ffe8e39fec57cabf7d9.jpg,https://bitis.com.vn/products/giay-sandal-be-trai-biti-s-dino-mau-xanh-nhot-btb002200xnh
1075487283,Giày Sandal Bé Trai Biti's Dino Màu Rêu BTB002200REL,295000,Biti's,Sandal Thông Dụng,"kho:online,26AU,Dino,new,BÉ TRAI,TRẺ EM,Sandal,spnoibat,Sandal trẻ em,Giày dép trẻ em",Available,6,https://cdn.hstatic.net/products/1000230642/btb002200rel__7__49b550d624794e19ac0f44e2079d4665.jpg,https://bitis.com.vn/products/giay-sandal-be-trai-biti-s-dino-mau-reu-btb002200rel
1075487130,Giày Sandal Bé Trai Biti's Dino Màu Đỏ BTB002200DOO,295000,Biti's,Sandal Thông Dụng,"Dino,kho:online,new,BÉ TRAI,26AU,spnoibat,TRẺ EM,Giày dép trẻ em",Available,6,https://cdn.hstatic.net/products/1000230642/btb002200doo__7__0303cc933a014edeaf85f22c92249b4f.jpg,https://bitis.com.vn/products/giay-sandal-be-trai-biti-s-dino-mau-do-btb002200doo
1075486584,Giảy Thể Thao Bé Gái Biti's Basic Màu Kem BSG011300KEM,525000,Biti's,Giày Thể Thao,"new,kho:online,26AU,BASIC,spnoibat,BÉ GÁI",Available,8,https://cdn.hstatic.net/products/1000230642/bsg011300kem__2__bd06287266b34fb7b700d1c10a649143.jpg,https://bitis.com.vn/products/giay-the-thao-be-gai-biti-s-basic-mau-kem-bsg011300kem
1075486544,Giảy Thể Thao Bé Gái Biti's Basic Màu Hồng BSG011300HOG,525000,Biti's,Giày Thể Thao,"kho:online,BASIC,26AU,new,spnoibat,BÉ GÁI",Available,8,https://cdn.hstatic.net/products/1000230642/bsg011300hog__2__e5576cee2cf0424c89aa6d6ef5ca1717.jpg,https://bitis.com.vn/products/giay-the-thao-be-gai-biti-s-basic-mau-hong-bsg011300hog
1075486459,Giày Thể Thao Teen Nữ Biti's Helio Màu Xám BSG010800XAM,685000,Helio,Giày Thể Thao,"kho:online,new,Helio,Teennu,26AU,NỮ,Giày nữ,Giày,spnoibat,BASIC,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/bsg010800xam__2__cadbe9aa8edd47feb80d5db4c4f48fec.jpg,https://bitis.com.vn/products/giay-the-thao-teen-nu-biti-s-helio-mau-xam-bsg010800xam
1075484000,Giày Thể Thao Teen Nữ Biti's Helio Màu Kem BSG010800KEM,685000,Helio,Giày Thể Thao,"Helio,NỮ,26AU,new,kho:online,Teennu,Giày nữ,Giày,spnoibat,BASIC,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/bsg010800kem__2__813a0c04703c495b96e2aa786d61cf1a.jpg,https://bitis.com.vn/products/giay-the-thao-teen-nu-biti-s-helio-mau-kem-bsg010800kem
1075483982,Giày Thể Thao Teen Nữ Biti's Helio Màu Hồng Lợt BSG010800HOL,685000,Helio,Giày Thể Thao,"26AU,Teennu,kho:online,Helio,new,NỮ,Giày nữ,Giày,BASIC,spnoibat,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/bsg010800hol__2__a3aa17b418a94da892db8d6b44cf3aec.jpg,https://bitis.com.vn/products/giay-the-thao-teen-nu-biti-s-helio-mau-hong-lot-bsg010800hol
1075483926,Giày Thể Thao Teen Nam Nữ Biti's Helio Màu Trắng BSB010800TRG,685000,Helio,Giày Thể Thao,"Teennam,kho:online,Teennu,NAM,Helio,new,26AU,Giày nam,Giày,spnoibat,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/bsb010800trg__2__4a4cb5ecdf7747b7a08584d2bad75612.jpg,https://bitis.com.vn/products/giay-the-thao-teen-nam-nu-biti-s-helio-mau-trang-bsb010800trg
1075483922,Giày Thể Thao Teen Nam Nữ Biti's Helio Màu Đen BSB010800DEN,685000,Helio,Giày Thể Thao,"kho:online,Teennu,NAM,new,26AU,Helio,Teennam,Giày nam,Giày,spnoibat,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/bsb010800den__2__e9657381a70c42d8a167c87979f37823.jpg,https://bitis.com.vn/products/giay-the-thao-teen-nam-nu-biti-s-helio-mau-den-bsb010800den
1075483905,Giày Sandal Nam Biti's Glide Màu Xám BRM004077XAM,505000,Biti's,Sandal Thông Dụng,"26AU,new,NAM,Glide,kho:online,Sandal,spnoibat,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm004077xam__6__34b4b83e54434275813b75a1e9c90fb1.jpg,https://bitis.com.vn/products/giay-sandal-nam-biti-s-glide-mau-xam-brm004077xam
1075483876,Giày Sandal Nam Biti's Glide Màu Đen BRM004077DEN,505000,Biti's,Sandal Thông Dụng,"kho:online,26AU,Glide,NAM,new,Sandal,spnoibat,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm004077den__3__e112caaa319d4df08dabbd3bd15ee169.jpg,https://bitis.com.vn/products/giay-sandal-nam-biti-s-glide-mau-den-brm004077den
1075483845,Dép Nam Biti's Regal Màu Xanh Dương BRM003777XDG,475000,Biti's,Dép Thông Dụng,"NAM,kho:online,Regal,new,26AU,Dép nam,Dép,spnoibat,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm003777xdg__4__0ab89ff288344a7d8d6e4bd718142a9e.jpg,https://bitis.com.vn/products/dep-nam-biti-s-regal-mau-xanh-duong-brm003777xdg
1075483793,Dép Nam Biti's Regal Màu Xám BRM003777XAM,475000,Biti's,Dép Thông Dụng,"new,26AU,Regal,NAM,kho:online,Dép nam,Dép,spnoibat,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm003777xam__2__16505e4cb7504609ace1b27c87477450.jpg,https://bitis.com.vn/products/dep-nam-biti-s-regal-mau-xam-brm003777xam
1075481056,Giày Thể Thao Biti's Bé Gái BSG004800,370000,Biti's,Giày Thể Thao,"kho:online,TRẺ EM,khongdoitra,Giày trẻ em,Giày,BÉ GÁI,Giày dép trẻ em",Available,8,https://cdn.hstatic.net/products/1000230642/bsg004800til__2__9484393ab44b4d4d815d2a9c37086764_74fed9096c384ec1b196d15648f6ef03.jpg,https://bitis.com.vn/products/giay-the-thao-be-gai-biti-s-bsg004800-tim
1075480394,Giày Tây Nam Biti's Gent Màu Nâu Đậm BMM002777NAD,845000,Biti's,Giày Tây,"NAM,kho:online,26AU,new,Gent,Giày nam,Giày,spnoibat,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/bmm002777nad__3__85a94e5f20014747b8775e5543e91967.jpg,https://bitis.com.vn/products/giay-tay-nam-biti-s-gent-mau-nau-dam-bmm002777nad
1075480205,Giày Tây Nam Biti's Gent Màu Đen BMM002777DEN,845000,Biti's,Giày Tây,"NAM,Gent,kho:online,new,26AU,Giày nam,Giày,spnoibat,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/bmm002777den__3__263b29ee1fce4a919a0ed1a33b950043.jpg,https://bitis.com.vn/products/giay-tay-nam-biti-s-gent-mau-den-bmm002777den
1075479649,Giày Sandal Thời Trang Nữ Biti's Ani Màu Xanh Dương BFW009688XDG,495000,Biti's,Sandal Thời Trang,"kho:online,26AU,new,ANI,NỮ,Sandalnu,spnoibat,Giày dép nữ",Available,5,https://cdn.hstatic.net/products/1000230642/bfw009688xdg__7__b98e6eb4d7c6402ab4f4d1b3656c89d6.jpg,https://bitis.com.vn/products/giay-sandal-thoi-trang-nu-biti-s-ani-mau-xanh-duong-bfw009688xdg
1075479528,Giày Sandal Thời Trang Nữ Biti's Ani Màu Đen BFW009688DEN,495000,Biti's,Sandal Thời Trang,"26AU,ANI,kho:online,new,NỮ,Sandalnu,spnoibat,Giày dép nữ",Available,5,https://cdn.hstatic.net/products/1000230642/bfw009688den__6__f25ccdb2dd7e45ffb7206f5b8502fa22.jpg,https://bitis.com.vn/products/giay-sandal-thoi-trang-nu-biti-s-ani-mau-den-bfw009688den
1075478899,Dép Thời Trang Nữ Biti's Ani Màu Kem Lợt BFW009488KEL,495000,Biti's,Dép Thời Trang,"kho:online,26AU,NỮ,ANI,new,Depnu,Dép nữ,Dép,spnoibat,Giày dép nữ",Available,5,https://cdn.hstatic.net/products/1000230642/bfw009488kel__2__648c9be47d664490bfe1c500203693f6.jpg,https://bitis.com.vn/products/dep-thoi-trang-nu-biti-s-ani-mau-kem-lot-bfw009488kel
1075478619,Dép Thời Trang Nữ Biti's Ani Màu Đen BFW009488DEN,495000,Biti's,Dép Thời Trang,"new,ANI,NỮ,kho:online,26AU,spnoibat,Depnu,Dép nữ,Giày dép nữ",Available,5,https://cdn.hstatic.net/products/1000230642/bfw009488den__2__7b938406af9e4543909cda7f95d4da72.jpg,https://bitis.com.vn/products/dep-thoi-trang-nu-biti-s-ani-mau-den-bfw009488den
1075478119,Dép Eva Bé Gái Biti's Lovely Màu Hồng Lợt BEG008500HOL,190000,Biti's,Dép Thông Dụng,"new,Lovely,Giày dép,26AU,kho:online,TRẺ EM,Dép,spnoibat,BÉ GÁI,Giày dép trẻ em",Available,8,https://cdn.hstatic.net/products/1000230642/beg008500hol__2__0f89d849be8449e1851106ded9930f6f.jpg,https://bitis.com.vn/products/dep-eva-be-gai-biti-s-lovely-mau-hong-lot-beg008500hol
1075476154,Giày Sandal Bé Gái Biti's Basic Màu Xám BEG008200XAM,360000,Biti's,Sandal Thông Dụng,"BASIC,26AU,new,kho:online,best seller,TRẺ EM,Sandal,spnoibat,BÉ GÁI,Sandal trẻ em,Giày dép trẻ em",Available,8,https://cdn.hstatic.net/products/1000230642/beg008200xam__2__266a4a73f7b94b05ad0add1c8394eb18.jpg,https://bitis.com.vn/products/giay-sandal-be-gai-biti-s-basic-mau-xam-beg008200xam
1075475803,Giày Sandal Bé Gái Biti's Basic Màu Trắng BEG008200TRG,360000,Biti's,Sandal Thông Dụng,"new,BASIC,26AU,kho:online,best seller,TRẺ EM,Sandal,spnoibat,BÉ GÁI,Sandal trẻ em,Giày dép trẻ em",Available,8,https://cdn.hstatic.net/products/1000230642/beg008200trg__2__e524a783bcd34793a9b23beed059c4ec.jpg,https://bitis.com.vn/products/giay-sandal-be-gai-biti-s-basic-mau-trang-beg008200trg
1075475596,Giày Sandal Bé Gái Biti's Basic Màu Tím BEG008200TIM,360000,Biti's,Sandal Thông Dụng,"26AU,new,BASIC,kho:online,best seller,TRẺ EM,Sandal,spnoibat,BÉ GÁI,Sandal trẻ em,Giày dép trẻ em",Available,8,https://cdn.hstatic.net/products/1000230642/beg008200tim__3__3498e4c297d94ef8bc265be07e3cfe85.jpg,https://bitis.com.vn/products/giay-sandal-be-gai-biti-s-basic-mau-tim-beg008200tim
1075473134,Dép Xốp Bé Gái Biti's Màu Xanh Dương BXG001122XDG,175000,Biti's,Dép Thông Dụng,"Giày dép,TRẺ EM,kho:online,khongdoitra,Dép,BÉ GÁI,Giày dép trẻ em",Available,8,https://cdn.hstatic.net/products/1000230642/ttn_7569_00a400b6f2944406a4541a813db8e71c_e0430c2855fd464aabd80231931ea74b.jpg,https://bitis.com.vn/products/dep-xop-be-gai-biti-s-bxg001122-xanh-duong
1075472635,Giày Thể Thao Biti's Bé Gái BSG004500,505000,Biti's,Giày Thể Thao,"TRẺ EM,kho:online,khongdoitra,Giày trẻ em,Giày,BÉ GÁI,Giày dép trẻ em",Available,9,https://cdn.hstatic.net/products/1000230642/bsg004500til__2__c71810944cb645b596fbcffeed8db76c_6416d041ec154536af12a10c430e6912.jpg,https://bitis.com.vn/products/giay-the-thao-be-gai-biti-s-bsg004500-tim
1075471899,Dép Eva Bé Gái Biti's Thanh Long Màu Rêu BEG008100REU,260000,Biti's,Dép Thông Dụng,"26AU,Giày dép,TRẺ EM,new,Thanh long,kho:online,best seller,Dép,spnoibat,BÉ GÁI,Giày dép trẻ em",Available,8,https://cdn.hstatic.net/products/1000230642/beg008100reu__5__ae675fc238c949ab945db63aaace9e01.jpg,https://bitis.com.vn/products/dep-eva-be-gai-biti-s-thanh-long-mau-reu-beg008100reu
